mean,lwrCL,uprCL,spo,naCount
1.076,0.931,1.17,SPO0737,0
0.979,0.911,1.04,SPO0738,0
1.005,0.97,1.037,SPO0739,0
1.016,0.984,1.05,SPO0740,0
0.997,0.949,1.04,SPO0741,0
0.998,0.953,1.042,SPO0742,0
0.848,0.778,0.922,SPO0743,0
0.946,0.913,0.982,SPO0744,0
0.939,0.92,0.953,SPO0745,0
0.983,0.923,1.046,SPO0746,0
0.952,0.895,1.008,SPO0747,0
1.03,0.91,1.175,SPO0748,0
0.969,0.91,1.025,SPO0749,0
0.968,0.9,1.038,SPO0750,0
0.974,0.928,1.017,SPO0751,0
0.666,0.556,0.779,SPO0752,0
1.035,0.987,1.081,SPO0753,0
1.028,0.994,1.065,SPO0754,0
1.071,1.028,1.105,SPO0755,0
1.052,0.947,1.165,SPO0756,0
1.07,1.046,1.094,SPO0757,0
1.067,1.054,1.083,SPO0758,0
1.045,0.972,1.129,SPO0759,0
0.846,0.715,0.974,SPO0760,0
0.93,0.863,0.997,SPO0761,0
1.061,0.908,1.204,SPO0762,49
0.961,0.926,0.994,SPO0763,0
0.946,0.906,0.987,SPO0764,0
0.909,0.854,0.963,SPO0765,0
0.744,0.566,0.918,SPO0766,0
0.635,0,1.122,SPO0767,41
0.913,0.842,0.986,SPO0768,0
1.023,0.962,1.087,SPO0769,0
0.825,0.623,1.025,SPO0770,36
0.964,0.923,1.011,SPO0771,0
1.005,0.958,1.059,SPO0772,0
1.094,1.004,1.214,SPO0773,0
0.953,0.901,1.011,SPO0774,0
1.028,0.96,1.105,SPO0775,0
0.961,0.849,1.056,SPO0776,0
0.954,0.724,1.145,SPO0777,0
0.953,0.833,1.082,SPO0778,0
0.105,0,0.316,SPO0779,0
0.841,0.75,0.91,SPO0780,0
NA,NA,NA,SPO0781,10000
0.89,0.831,0.943,SPO0782,0
0.945,0.887,0.994,SPO0783,0
0.582,0.172,0.993,SPO0784,0
0.927,0.738,1.096,SPO0785,0
0.908,0.848,0.97,SPO0786,0
0.814,0.637,0.957,SPO0787,0
0.838,0.702,0.953,SPO0788,0
1.122,1.001,1.256,SPO0789,0
0.804,0.503,1.106,SPO0790,0
1.023,0.958,1.081,SPO0791,0
1.049,0.993,1.098,SPO0792,0
0.91,0.78,1.013,SPO0793,0
0.888,0.829,0.945,SPO0794,0
0.891,0.615,1.12,SPO0795,0
1.058,0.957,1.165,SPO0796,0
0.945,0.858,1.016,SPO0797,0
0.963,0.912,1.013,SPO0798,0
1.027,0.91,1.13,SPO0799,0
0.857,0.785,0.967,SPO0800,0
0.834,0.781,0.886,SPO0801,0
0.782,0.782,0.782,SPO0802,7652
1.01,0.668,1.364,SPO0803,196
NA,NA,NA,SPO0804,10000
NA,NA,NA,SPO0805,10000
0,0,0,SPO0806,625
1.006,0.914,1.092,SPO0807,0
0,0,0,SPO0808,0
1.029,0.933,1.14,SPO0809,0
0.993,0.923,1.067,SPO0810,0
1.105,0.586,1.564,SPO0811,192
0,0,0,SPO0812,3196
0.945,0.904,0.987,SPO0813,0
0.963,0.753,1.127,SPO0814,0
NA,NA,NA,SPO0815,10000
0.985,0.911,1.07,SPO0816,0
0.977,0.784,1.159,SPO0817,0
0.945,0.884,1.013,SPO0818,0
0.986,0.888,1.066,SPO0819,0
1.034,0.965,1.099,SPO0820,0
1.012,0.954,1.065,SPO0821,0
0.953,0.852,1.025,SPO0822,0
1.047,0.955,1.139,SPO0823,0
0.984,0.917,1.05,SPO0824,0
0.711,0.234,1.026,SPO0825,0
0.932,0.878,0.992,SPO0826,0
0.973,0.948,1,SPO0827,0
0.998,0.905,1.09,SPO0828,0
1.006,0.942,1.072,SPO0829,0
1.011,0.98,1.042,SPO0830,0
0.913,0.799,1.057,SPO0831,0
0.954,0.881,1.025,SPO0832,0
1.031,0.998,1.059,SPO0833,0
1.005,0.98,1.031,SPO0834,0
1.053,0.96,1.145,SPO0835,0
1.034,0.925,1.12,SPO0836,0
0.93,0.868,1.004,SPO0837,0
NA,NA,NA,SPO0838,10000
0.993,0.89,1.071,SPO0839,0
0.962,0.913,1.019,SPO0840,0
0.966,0.933,0.995,SPO0841,0
0.978,0.939,1.017,SPO0842,0
NA,NA,NA,SPO0843,10000
0.972,0.943,1.002,SPO0844,0
0.891,0.844,0.941,SPO0845,0
NA,NA,NA,SPO0846,10000
0.949,0.924,0.977,SPO0847,0
0.905,0.841,0.968,SPO0848,0
0.951,0.91,0.992,SPO0849,0
0.965,0.805,1.118,SPO0850,0
0.832,0.694,0.998,SPO0851,0
0.956,0.84,1.056,SPO0852,0
0.981,0.803,1.138,SPO0853,0
0.985,0.891,1.086,SPO0854,0
0.984,0.936,1.037,SPO0855,0
1.003,0.938,1.055,SPO0856,0
0.951,0.889,1.018,SPO0857,0
0.954,0.883,1.036,SPO0858,0
1.135,0.982,1.319,SPO0859,0
0.955,0.827,1.096,SPO0860,0
1.019,0.936,1.114,SPO0861,0
0.913,0.862,0.962,SPO0862,0
0.986,0.639,1.306,SPO0863,0
0.979,0.875,1.074,SPO0864,0
0.976,0.905,1.049,SPO0865,0
0.961,0.887,1.033,SPO0866,0
1.018,0.933,1.111,SPO0867,0
0.952,0.904,1.012,SPO0868,0
0.939,0.895,0.986,SPO0869,0
1.008,0.931,1.097,SPO0870,0
NA,NA,NA,SPO0871,10000
0.953,0.907,1.002,SPO0872,0
0.657,0.573,0.742,SPO0873,0
0.915,0.791,1.042,SPO0874,0
0.753,0.696,0.806,SPO0875,0
1,1,1,SPO0876,7693
0.928,0.76,1.05,SPO0876a,0
1.001,0.969,1.025,SPO0877,0
0.963,0.831,1.085,SPO0878,0
0.954,0.874,1.023,SPO0879,0
1.041,0.975,1.106,SPO0880,0
0.921,0.891,0.949,SPO0881,0
1.093,1.043,1.136,SPO0882,0
0.994,0.928,1.062,SPO0883,0
1.022,0.961,1.076,SPO0884,0
1.048,0.901,1.215,SPO0885,0
0.281,0,1.222,SPO0887,614
1.079,1.021,1.138,SPO0888,0
1.027,0.939,1.125,SPO0889,0
1.114,0.946,1.296,SPO0890,0
1.024,0.954,1.106,SPO0891,0
0.317,0.105,0.455,SPO0892,0
0.229,0,0.321,SPO0893,620
0.922,0.849,1,SPO0894,0
0.995,0.928,1.063,SPO0895,0
1.01,0.914,1.091,SPO0897,0
1.039,1.009,1.066,SPO0898,0
1.003,0.973,1.03,SPO0899,0
0.573,0.187,0.846,SPO0900,0
1.033,0.972,1.105,SPO0901,0
0.726,0.498,0.904,SPO0902,0
0,0,0,SPO0903,658
0.684,0.616,0.741,SPO0904,0
0.92,0.853,0.982,SPO0905,0
1.072,0.998,1.118,SPO0906,0
0.108,0,0.436,SPO0907,3161
1.032,1.009,1.066,SPO0910,0
0.593,0.484,0.691,SPO0911,0
0.713,0.23,1.095,SPO0912,0
1.063,1.019,1.102,SPO0913,0
1.069,0.961,1.183,SPO0914,0
1.025,0.971,1.081,SPO0915,0
0.996,0.948,1.045,SPO0916,0
0.948,0.846,1.047,SPO0917,0
0.994,0.911,1.054,SPO0918,0
1.047,0.93,1.16,SPO0919,0
1.001,0.908,1.098,SPO0920,0
1.02,0.974,1.066,SPO0921,0
1.073,0.973,1.174,SPO0922,0
0.647,0.624,0.717,SPO0923,3182
NA,NA,NA,SPO0924,10000
0.936,0.821,1.071,SPO0925,0
NA,NA,NA,SPO0926,10000
1.03,0.958,1.098,SPO0927,0
1.062,0.996,1.122,SPO0928,0
0.83,0.522,1.106,SPO0929,0
0.926,0.847,1.015,SPO0930,0
1.327,0.98,1.663,SPO0931,35
0.527,0.174,0.757,SPO0932,0
0.914,0.746,1.069,SPO0933,0
0.994,0.918,1.055,SPO0934,0
1.024,0.981,1.063,SPO0935,0
0.983,0.605,1.391,SPO0936,182
1.002,0.911,1.092,SPO0937,0
1.04,0.94,1.139,SPO0939,0
0.944,0,1.253,SPO0940,69
1.009,0.681,1.273,SPO0941,0
1.05,0.962,1.132,SPO0942,0
0.864,0.65,1.083,SPO0943,0
1.048,1.015,1.082,SPO0944,0
1.04,0.941,1.13,SPO0945,0
0.697,0.656,0.737,SPO0946,0
NA,NA,NA,SPO0947,10000
0.942,0.867,1.018,SPO0948,0
1.053,1.015,1.091,SPO0949,0
0.93,0.768,1.058,SPO0950,0
1,0.868,1.137,SPO0951,0
0.915,0.749,1.085,SPO0952,0
1.003,0.952,1.054,SPO0953,0
0.682,0.22,1.033,SPO0954,0
1.033,0.995,1.069,SPO0955,0
NA,NA,NA,SPO0956,10000
0.952,0.837,1.062,SPO0957,0
0.944,0.897,0.989,SPO0958,0
0.987,0.915,1.061,SPO0959,0
1.299,0.996,1.767,SPO0960,0
1.573,1.255,1.814,SPO0961,4392
0,0,0,SPO0962,36
NA,NA,NA,SPO0963,10000
0.966,0.906,1.01,SPO0964,0
0.98,0.832,1.136,SPO0965,0
0.91,0.783,1.035,SPO0966,0
1.015,0.97,1.068,SPO0967,0
1.032,0.939,1.109,SPO0968,0
0.94,0.887,0.994,SPO0970,0
0.939,0.813,1.066,SPO0971,0
0.913,0.87,0.951,SPO0972,0
1.018,0.863,1.147,SPO0973,38
0.968,0.923,1.008,SPO0974,0
1.044,0.943,1.166,SPO0975,0
0.946,0.764,1.119,SPO0976,0
1.054,1.009,1.092,SPO0977,0
0.982,0.855,1.103,SPO0978,0
NA,NA,NA,SPO0979,10000
1.147,1.058,1.237,SPO0980,0
0.944,0.771,1.098,SPO0981,0
1.014,0.839,1.169,SPO0982,0
0.943,0.906,0.973,SPO0983,0
0.921,0.877,0.963,SPO0984,0
0.841,0.755,0.92,SPO0985,0
1.015,0.913,1.102,SPO0986,0
0.896,0.842,0.972,SPO0987,0
0.858,0.791,0.915,SPO0988,0
1.017,0.97,1.062,SPO0989,0
0.976,0.927,1.023,SPO0990,0
0.891,0.774,1.013,SPO0991,0
1.092,1.01,1.185,SPO0992,0
0.968,0.797,1.132,SPO0993,0
1.423,1.399,1.47,SPO0994,4364
1.16,0.942,1.342,SPO0995,0
0.997,0.953,1.04,SPO0996,0
1.029,0.978,1.078,SPO0997,0
1.026,0.971,1.077,SPO0998,0
0.995,0.934,1.05,SPO0999,0
1.042,0.982,1.104,SPO1000,0
0.922,0.844,1.015,SPO1001,0
0.957,0.891,1.02,SPO1002,0
0.079,0,0.24,SPO1003,0
0.393,0,0.801,SPO1004,0
1.046,1.012,1.077,SPO1005,0
1.042,0.974,1.105,SPO1006,0
1.088,1.067,1.11,SPO1007,0
1.205,1.13,1.289,SPO1008,0
0.958,0.873,1.022,SPO1009,0
NA,NA,NA,SPO1010,10000
NA,NA,NA,SPO1011,10000
0.869,0.7,1.034,SPO1012,0
0.95,0.782,1.118,SPO1013,0
0.896,0.807,0.965,SPO1014,0
1.106,1.009,1.205,SPO1015,0
0.899,0.792,1.004,SPO1016,0
1.14,1.002,1.254,SPO1017,0
1.003,0.918,1.077,SPO1018,0
0.456,0,1.294,SPO1019,2228
0.989,0.913,1.063,SPO1020,0
0.944,0.869,1.003,SPO1021,0
1.104,0.998,1.196,SPO1022,0
0.931,0.792,1.054,SPO1024,0
0.928,0.867,0.989,SPO1025,0
0.999,0.947,1.06,SPO1026,0
0.951,0.901,1.001,SPO1027,0
1,0.857,1.176,SPO1028,0
1.046,0.976,1.111,SPO1029,0
0.999,0.941,1.064,SPO1030,0
0.996,0.957,1.048,SPO1031,0
0.953,0.744,1.165,SPO1032,0
0.554,0,1.482,SPO1033,358
1.023,0.984,1.063,SPO1034,0
0.991,0.962,1.021,SPO1036,0
0.982,0.952,1.013,SPO1037,0
0.69,0,1.13,SPO1038,39
0.951,0.898,1.011,SPO1039,0
1.068,0.958,1.17,SPO1040,0
0.786,0.532,1.017,SPO1041,0
1.088,1.027,1.168,SPO1042,0
0.922,0.814,1.031,SPO1043,0
0.866,0.745,0.981,SPO1044,0
0.959,0.897,1.023,SPO1044a,0
1.017,0.996,1.046,SPO1045,0
0.981,0.962,1.003,SPO1046,0
0.998,0.976,1.014,SPO1047,0
0.983,0.95,1.008,SPO1048,0
NA,NA,NA,SPO1049,10000
0.953,0.878,1.042,SPO1050,0
0.913,0.818,1.026,SPO1051,0
0.931,0.832,1.029,SPO1052,0
1.026,0.988,1.075,SPO1053,0
1.025,0.825,1.206,SPO1054,0
1.06,0.981,1.141,SPO1055,0
0.969,0.909,1.027,SPO1056,0
0.986,0.881,1.09,SPO1057,0
1.027,0.967,1.088,SPO1058,0
0.959,0.924,0.998,SPO1059,0
0.933,0.894,0.968,SPO1060,0
1.009,0.956,1.054,SPO1061,0
0.893,0.804,0.985,SPO1062,0
0.87,0.8,0.941,SPO1063,0
1.095,1.025,1.169,SPO1064,0
0.971,0.916,1.024,SPO1065,0
1,0.949,1.058,SPO1066,0
0.96,0.894,1.026,SPO1067,0
0.939,0.805,1.064,SPO1068,0
0.959,0.816,1.1,SPO1069,0
0.953,0.936,0.969,SPO1070,0
0.996,0.93,1.059,SPO1071,0
0.996,0.865,1.161,SPO1072,0
0.985,0.805,1.165,SPO1073,0
1.077,1.018,1.134,SPO1074,0
1.144,1,1.418,SPO1075,2203
0.98,0.905,1.048,SPO1076,0
0.993,0.928,1.052,SPO1077,0
1.034,0.929,1.153,SPO1078,0
1.082,0.838,1.354,SPO1079,0
1.101,1.009,1.199,SPO1080,0
0.952,0.844,1.069,SPO1081,0
0.917,0.639,1.241,SPO1082,98
1.001,0.951,1.059,SPO1083,0
0.95,0.558,1.425,SPO1084,3
0.865,0.791,0.939,SPO1085,0
1.004,0.948,1.073,SPO1086,0
0.903,0.845,0.965,SPO1087,0
0.999,0.941,1.056,SPO1088,0
0.903,0.816,0.998,SPO1089,0
0.978,0.934,1.017,SPO1090,0
0.807,0,1.232,SPO1091,108
1.002,0.939,1.086,SPO1092,0
0.963,0.919,1.007,SPO1093,0
0,0,0,SPO1094,0
0.985,0.952,1.018,SPO1094a,0
0.953,0.9,1.01,SPO1095,0
NA,NA,NA,SPO1096,10000
0.668,0.53,0.814,SPO1097,0
0.855,0.781,0.927,SPO1098,0
NA,NA,NA,SPO1099,10000
0.533,0.185,0.85,SPO1101,0
0.882,0,1.591,SPO1102,1541
0.986,0.883,1.079,SPO1103,0
0.998,0.912,1.103,SPO1104,0
NA,NA,NA,SPO1105,10000
0.896,0.759,1.032,SPO1106,0
1.033,0.957,1.118,SPO1107,0
1.018,0.962,1.082,SPO1108,0
0.995,0.954,1.03,SPO1109,0
0.956,0.866,1.03,SPO1110,0
0.998,0.836,1.205,SPO1111,0
1.015,0.928,1.097,SPO1112,0
1.035,0.96,1.097,SPO1113,0
1.036,0.951,1.124,SPO1114,0
0.985,0.946,1.024,SPO1115,0
1.007,0.992,1.02,SPO1116,0
0.596,0.489,0.702,SPO1117,0
NA,NA,NA,SPO1118,10000
1.024,0.944,1.098,SPO1119,0
0.839,0.775,0.91,SPO1120,0
NA,NA,NA,SPO1121,10000
1.007,0.876,1.122,SPO1122,0
NA,NA,NA,SPO1123,10000
NA,NA,NA,SPO1124,10000
1.076,1.036,1.117,SPO1125,0
1.038,0.972,1.103,SPO1126,0
0.654,0.474,0.825,SPO1127,0
1.068,0.992,1.149,SPO1128,0
1.099,1.068,1.127,SPO1129,0
1.107,0.901,1.313,SPO1130,0
1.042,0.998,1.089,SPO1131,0
1.031,0.956,1.093,SPO1132,0
0.973,0.92,1.02,SPO1133,0
1.009,0.896,1.135,SPO1134,0
0.999,0.946,1.061,SPO1135,0
0.907,0.848,0.958,SPO1136,0
0.934,0.887,0.98,SPO1137,0
0.975,0.889,1.06,SPO1138,0
0.956,0.866,1.029,SPO1139,0
0.95,0.883,1.008,SPO1140,0
0.879,0.702,1.046,SPO1141,0
0.996,0.949,1.036,SPO1142,0
0.818,0.746,0.908,SPO1143,0
0.966,0.856,1.084,SPO1144,0
1.021,0.976,1.074,SPO1145,0
0.978,0.913,1.048,SPO1146,0
0.922,0.875,0.972,SPO1147,0
1.049,0.995,1.103,SPO1148,0
1.04,0.865,1.231,SPO1150,0
0.958,0.391,1.463,SPO1151,2219
0.97,0.931,1.007,SPO1152,0
0.975,0.871,1.082,SPO1153,0
1.029,0.946,1.112,SPO1154,0
0.303,0,0.63,SPO1155,0
NA,NA,NA,SPO1156,10000
NA,NA,NA,SPO1157,10000
NA,NA,NA,SPO1158,10000
0.722,0.244,1.057,SPO1159,0
0.97,0.931,1.007,SPO1160,0
0.939,0.854,1.023,SPO1161,0
NA,NA,NA,SPO1162,10000
NA,NA,NA,SPO1163,10000
1.09,0.959,1.199,SPO1164,0
0.959,0.815,1.102,SPO1165,0
0.995,0.93,1.063,SPO1166,0
1.086,0.52,1.429,SPO1168,4
0.989,0.947,1.024,SPO1171,0
1.102,1.011,1.215,SPO1172,0
0.975,0.854,1.096,SPO1173,0
0.96,0.906,1.018,SPO1174,0
0.97,0.896,1.05,SPO1175,0
1.014,0.958,1.069,SPO1176,0
NA,NA,NA,SPO1177,10000
NA,NA,NA,SPO1178,10000
NA,NA,NA,SPO1179,10000
NA,NA,NA,SPO1180,10000
1.099,0.974,1.211,SPO1181,2175
NA,NA,NA,SPO1182,10000
NA,NA,NA,SPO1183,10000
NA,NA,NA,SPO1184,10000
1.01,0.996,1.021,SPO1185,0
0.758,0.706,0.808,SPO1186,0
NA,NA,NA,SPO1187,10000
0.986,0.926,1.034,SPO1188,0
1.064,0.961,1.168,SPO1189,0
0.905,0.697,1.058,SPO1190,40
0.742,0,1.145,SPO1191,34
0.715,0,1.084,SPO1192,101
NA,NA,NA,SPO1193,10000
NA,NA,NA,SPO1194,10000
NA,NA,NA,SPO1195,10000
NA,NA,NA,SPO1196,10000
1.101,1.02,1.193,SPO1197,0
NA,NA,NA,SPO1198,10000
0.755,0,1.342,SPO1199,38
NA,NA,NA,SPO1200,10000
NA,NA,NA,SPO1201,10000
NA,NA,NA,SPO1202,10000
NA,NA,NA,SPO1203,10000
0.947,0.808,1.085,SPO1204,0
NA,NA,NA,SPO1205,10000
0.941,0.758,1.094,SPO1206,0
0.908,0.786,1.049,SPO1207,0
0.923,0.699,1.21,SPO1208,207
1.048,1.021,1.07,SPO1209,0
0.988,0.958,1.019,SPO1210,0
1.011,0.964,1.06,SPO1211,0
0.987,0.926,1.049,SPO1212,0
0.992,0.97,1.012,SPO1213,0
1.011,0.958,1.061,SPO1214,0
1.009,0.931,1.082,SPO1215,0
0.855,0.77,0.954,SPO1216,0
0.885,0.684,1.025,SPO1217,0
0.929,0.904,0.957,SPO1218,0
1.048,1.03,1.067,SPO1219,0
0.967,0.941,0.993,SPO1220,0
0.994,0.985,1.002,SPO1221,0
0.894,0.872,0.912,SPO1222,0
1.02,0.926,1.139,SPO1223,0
0.908,0.855,0.96,SPO1224,0
0.738,0.27,0.999,SPO1225,0
0.971,0.959,0.982,SPO1226,0
0.938,0.899,0.979,SPO1226a,0
0.95,0.913,0.992,SPO1227,0
0.917,0.856,0.972,SPO1228,0
0.907,0.85,0.958,SPO1229,0
0.917,0.902,0.934,SPO1230,0
0.965,0.933,1,SPO1231,0
0.908,0.818,0.981,SPO1232,0
0.932,0.923,0.942,SPO1233,0
1.007,0.982,1.033,SPO1234,0
0.966,0.958,0.977,SPO1235,0
0.973,0.948,1.002,SPO1236,0
0.95,0.932,0.964,SPO1237,0
NA,NA,NA,SPO1239,10000
0.833,0.711,0.957,SPO1240,0
1.058,1.036,1.079,SPO1241,0
NA,NA,NA,SPO1242,10000
0.97,0.766,1.163,SPO1243,0
1.025,0.723,1.299,SPO1244,0
1.064,1.04,1.087,SPO1245,0
0.805,0.673,0.912,SPO1246,0
0.899,0.779,1.007,SPO1247,0
1.039,0.98,1.1,SPO1249,0
1.192,1.089,1.311,SPO1250,0
1.02,0.947,1.091,SPO1251,0
1.084,1.024,1.149,SPO1252a,0
NA,NA,NA,SPO1253,10000
1.11,1.052,1.178,SPO1254,0
1.103,1.024,1.196,SPO1255,0
0.992,0.86,1.128,SPO1256,0
0.928,0.824,1.013,SPO1257,0
NA,NA,NA,SPO1258,10000
0.991,0.888,1.077,SPO1259,0
1.013,0.941,1.094,SPO1260,0
1.172,1.106,1.243,SPO1261,1500
0.968,0.939,1.001,SPO1262,0
1.087,0.997,1.181,SPO1263,0
0.99,0.932,1.049,SPO1264,0
0.386,0,1.26,SPO1265,363
1.127,0.939,1.422,SPO1267,1030
1.006,0.846,1.209,SPO1268,0
1.082,0.999,1.184,SPO1269,1485
0.829,0.654,0.999,SPO1270,38
1.013,0.956,1.073,SPO1271,0
1.05,1.01,1.091,SPO1272,0
0.985,0.948,1.022,SPO1274,0
1.003,0.914,1.127,SPO1275,0
1.108,0.916,1.237,SPO1276,41
0.96,0.915,1.004,SPO1277,0
0.987,0.874,1.104,SPO1278,0
0.998,0.799,1.177,SPO1279,0
0.908,0.83,0.988,SPO1280,0
NA,NA,NA,SPO1281,10000
NA,NA,NA,SPO1282,10000
NA,NA,NA,SPO1283,10000
1.036,1.013,1.061,SPO1284,0
0.943,0.846,1.032,SPO1285,0
1.095,0.994,1.19,SPO1286,0
0.678,0.242,1.079,SPO1287,0
0.903,0.831,0.979,SPO1288,0
0.99,0.926,1.062,SPO1289,0
0.992,0.888,1.104,SPO1290,0
0.98,0.919,1.039,SPO1291,0
0.644,0.357,0.791,SPO1292,42
0.939,0.847,1.029,SPO1293,0
0.809,0.758,0.853,SPO1294,0
0.947,0.875,1.011,SPO1295,0
1.005,0.952,1.057,SPO1298,0
0.987,0.908,1.055,SPO1299,0
1.032,0.985,1.076,SPO1300,0
1.009,0.946,1.052,SPO1301,0
1.011,0.975,1.044,SPO1302,0
0.956,0.8,1.088,SPO1303,0
1.005,0.966,1.045,SPO1304,0
0.976,0.95,1,SPO1305,0
1.072,0.993,1.145,SPO1306,0
1.081,1.007,1.158,SPO1307,0
1.037,0.965,1.112,SPO1308,0
0.936,0.793,1.081,SPO1309,0
0.981,0.874,1.087,SPO1310,0
0.71,0.19,1.202,SPO1310a,3
1.021,0.963,1.071,SPO1311,0
0.571,0,0.978,SPO1312,645
NA,NA,NA,SPO1313,10000
1.053,0.999,1.11,SPO1314,0
1.065,0.993,1.13,SPO1315,0
1.086,0.964,1.228,SPO1316,0
0.091,0,0.273,SPO1318,0
0.954,0.837,1.07,SPO1319,0
0.847,0.609,1.043,SPO1320,0
0.956,0,1.368,SPO1321,187
1.106,1.048,1.161,SPO1322,0
0.987,0.881,1.097,SPO1323,0
1.04,0.859,1.299,SPO1324,0
0.895,0.79,0.996,SPO1325,35
NA,NA,NA,SPO1326,10000
0.851,0.778,0.925,SPO1327,0
0.881,0.841,0.924,SPO1328,0
0.522,0.299,0.661,SPO1329,0
0.762,0.658,0.867,SPO1330,0
0.96,0.858,1.043,SPO1331,0
0.289,0,1.133,SPO1332,3217
1.077,1.027,1.135,SPO1333,0
0.873,0.705,1.059,SPO1334,0
0.575,0,0.858,SPO1335,36
NA,NA,NA,SPO1336,10000
0.938,0.899,0.984,SPO1337,0
0.661,0,1.443,SPO1337a,2179
0.381,0,1.062,SPO1339,2187
0.954,0.889,1.024,SPO1340,0
1.044,1.044,1.044,SPO1341,7734
0.921,0.732,1.078,SPO1342,0
0.935,0.806,1.056,SPO1343,0
0.995,0.699,1.283,SPO1344,169
0.57,0.182,0.869,SPO1345,0
0.929,0.624,1.081,SPO1346,83
1.017,0.962,1.064,SPO1347,0
NA,NA,NA,SPO1348,10000
1.148,1.049,1.248,SPO1349,0
0.075,0,0.233,SPO1351,0
1.124,1.124,1.124,SPO1352,7694
1.119,1.017,1.218,SPO1352a,0
NA,NA,NA,SPO1353,10000
0.888,0.799,0.966,SPO1354,0
NA,NA,NA,SPO1355,10000
1.07,0.961,1.227,SPO1356,0
0.734,0.615,0.845,SPO1356a,0
1.11,0.988,1.227,SPO1357,0
0.595,0,0.819,SPO1358,3128
0.739,0.658,0.843,SPO1359,0
1.067,1.003,1.144,SPO1360,0
0.957,0.798,1.087,SPO1361,0
NA,NA,NA,SPO1362,10000
NA,NA,NA,SPO1363,10000
NA,NA,NA,SPO1364,10000
0.951,0.866,1.075,SPO1364a,0
0.993,0.931,1.056,SPO1365,0
0.07,0,0.212,SPO1366,0
0.36,0,0.784,SPO1367,3
0.729,0.615,0.842,SPO1368,0
0.966,0.916,1.015,SPO1369,0
0.945,0.886,1.005,SPO1370,0
NA,NA,NA,SPO1371,10000
0.967,0.93,0.998,SPO1372,0
0.906,0.859,0.964,SPO1373,0
1.092,0.958,1.213,SPO1374,0
0.975,0.912,1.06,SPO1375,0
1.053,0.963,1.151,SPO1376,0
NA,NA,NA,SPO1377,10000
0.971,0.808,1.162,SPO1379,0
0.947,0.866,1.03,SPO1380,0
0.74,0,1.131,SPO1381,184
0.973,0.914,1.031,SPO1382,0
0.833,0.806,0.867,SPO1383,0
0.982,0.857,1.062,SPO1384,0
0.979,0.92,1.047,SPO1385,0
1.28,1.28,1.28,SPO1386,5889
1.052,1.017,1.09,SPO1387,0
0.937,0.784,1.071,SPO1388,0
NA,NA,NA,SPO1389,10000
0,0,0,SPO1390,3079
0.887,0.772,0.981,SPO1392,3153
0.092,0,0.38,SPO1393,3114
0.965,0.913,1.023,SPO1394,0
1.126,0.823,1.452,SPO1395,0
0.696,0.221,1.017,SPO1396,0
1.023,0.94,1.114,SPO1397,0
0.921,0.807,1.003,SPO1398,0
0.673,0.226,0.954,SPO1399,0
1.039,0.898,1.169,SPO1400,0
0.747,0.508,0.948,SPO1401,0
NA,NA,NA,SPO1403,10000
0.984,0.932,1.03,SPO1404,0
0.932,0.89,0.974,SPO1405,0
1.035,0.919,1.131,SPO1406,0
0.84,0.546,1.054,SPO1407,0
1.005,0.966,1.047,SPO1408,0
1.272,1.214,1.318,SPO1409,0
1.021,0.977,1.071,SPO1410,0
0.967,0.883,1.063,SPO1411,0
1.019,0.996,1.041,SPO1412,0
1.043,1.035,1.052,SPO1412a,0
1.037,0.999,1.078,SPO1413,0
1.035,0.952,1.108,SPO1414,0
0.653,0,1.014,SPO1415,43
0.781,0,1.15,SPO1416,34
0.953,0.856,1.047,SPO1417,0
1.007,0.935,1.073,SPO1421,0
NA,NA,NA,SPO1422,10000
NA,NA,NA,SPO1423,10000
0.962,0.874,1.043,SPO1424,0
0.774,0.269,1.182,SPO1425,5
1.056,0.992,1.122,SPO1426,0
0.974,0.922,1.012,SPO1427,0
1.038,0.947,1.16,SPO1429,0
0.86,0.316,1.247,SPO1430,0
1.044,0.985,1.1,SPO1431,0
0.915,0.865,0.961,SPO1432,0
0.865,0.786,0.953,SPO1433,0
NA,NA,NA,SPO1434,10000
0.993,0.931,1.051,SPO1435,0
1.08,0.979,1.17,SPO1436,0
0.869,0.321,1.185,SPO1437,0
0.844,0.273,1.205,SPO1438,0
1.067,1.034,1.098,SPO1439,0
1.012,0.94,1.09,SPO1440,0
1.023,0.93,1.093,SPO1441,0
0.96,0.833,1.084,SPO1442,0
0.953,0.891,1.017,SPO1443,0
0.99,0.894,1.103,SPO1444,0
0.947,0.797,1.106,SPO1445,0
0.847,0.683,1.006,SPO1446,0
0.973,0.92,1.034,SPO1447,0
0.874,0.804,0.94,SPO1448,0
1.061,0.901,1.221,SPO1449,0
0.945,0.869,1.036,SPO1450,0
0.803,0.264,1.168,SPO1451,0
0.986,0.919,1.049,SPO1452,0
1.01,0.904,1.128,SPO1453,0
0.971,0.831,1.105,SPO1454,0
NA,NA,NA,SPO1455,10000
1.02,0.917,1.119,SPO1456,0
1.006,0.887,1.133,SPO1457,0
1.045,1.014,1.077,SPO1459,0
1.006,0.814,1.196,SPO1460,0
0.834,0.774,0.883,SPO1461,0
0.964,0.915,1.005,SPO1462,0
0.855,0.684,1.06,SPO1463,0
0.896,0.333,1.381,SPO1464,0
0.955,0.858,1.058,SPO1465,0
1.253,1.105,1.475,SPO1466,1
